claim,label
"Strain, T., Flaxman, S., et al.",0
"National, regional, and global trends in insufficient physical activity among adults from 2000 to 2022: a pooled analysis of 507 population-based surveys with 5·7 million participants.",0
The Lancet Global Health (2024).,0
"Guthold, R., Stevens, G., et al.",0
Global trends in insufficient physical activity among adolescents: a pooled analysis of 298 population-based surveys with 1.6 million participants.,0
The Lancet Child & Adolescent Health Vol.,0
An estimated 1.4 billion adults aged 30–79 years worldwide had hypertension in 2024; this represents 33% of the popluation in this age range.,0
Two-thirds of adults aged 30–79 years who have hypertension live in low- and middle-income countries.,0
An estimated 600 million adults with hypertension (44%) are unaware that they have the condition.,0
Approximately 630 million adults with hypertension (44%) are diagnosed and treated.,0
Approximately 320 million adults with hypertension (23%) have it under control.,0
Hypertension is a major cause of premature death worldwide.,0
One of the global targets for noncommunicable diseases is to reduce the prevalence of uncontrolled hypertension by 25% between 2010 and 2025.,0
Hypertension (high blood pressure) is when the pressure in your blood vessels is too high (140/90 mmHg or higher).,0
It is common but can be serious if not treated.,0
People with high blood pressure may not feel symptoms.,0
The only way to know is to get your blood pressure checked.,0
"Lifestyle changes like eating a healthier diet, quitting tobacco and being more active can help lower blood pressure.",0
Some people may still need to take medicines.,0
Blood pressure is written as two numbers.,0
The first (systolic) number represents the pressure in blood vessels when the heart contracts or beats.,0
"The second (diastolic) number represents the pressure in the vessels when the heart rests between beats.Hypertension is diagnosed if, when it is measured on two different days, the systolic blood pressure readings on both days is ≥140 mmHg and/or the diastolic blood pressure readings on both days is ≥90 mmHg.",0
"Modifiable risk factors include unhealthy diets (excessive salt consumption, a diet high in saturated fat and trans fats, low intake of fruits and vegetables), physical inactivity, consumption of tobacco and alcohol, and being overweight or obese.",0
"In addition, there are environmental risk factors for hypertension and associated diseases, where air pollution is the most significant.",0
"Non-modifiable risk factors include a family history of hypertension, age over 65 years and co-existing diseases such as diabetes or kidney disease.",0
Most people with hypertension don’t feel any symptoms.,0
"Very high blood pressures can cause headaches, blurred vision, chest pain and other symptoms.",0
Checking your blood pressure is the best way to know if you have high blood pressure.,0
"If hypertension isn’t treated, it can cause other health conditions like kidney disease, heart disease and stroke.",0
blurred vision or other vision changes.,0
"If you are experiencing any of these symptoms and a high blood pressure, seek care immediately.",0
The only way to detect hypertension is to have a health professional measure blood pressure.,0
Having blood pressure measured is quick and painless.,0
"Although individuals can measure their own blood pressure using automated devices, an evaluation by a health professional is important for assessment of risk and associated conditions.",0
Lifestyle changes can help lower high blood pressure.,0
"eating a healthy, low-salt diet.",0
"If you have high blood pressure, your doctor may recommend one or more medicines.",0
